,action,observation.effort,observation.force_torque,observation.state,observation.qvel,timestamp,frame_index,episode_index,index,task_index
435,"[ 0.3178766   0.8147591  -0.07174476  2.7309608   0.20883623  2.0556428
 -2.8673565   1.        ]","[ 1.8264562e+00 -2.9468491e+01 -7.7647589e-02  1.1402179e+01
  3.3101749e-01 -2.0604935e+00 -2.9089049e-04  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3182224   0.81486976 -0.07339714  2.732087    0.20646806  2.0554423
 -2.8709102   1.        ]","[ 0.00116418  0.00434856  0.00321862 -0.00102722 -0.00123266 -0.00893681
 -0.00684813  0.        ]",14.5,435,0,435,0
436,"[ 0.3177896   0.81470126 -0.07146439  2.7308674   0.20923136  2.055556
 -2.866972    1.        ]","[ 1.8264562e+00 -2.9468491e+01 -7.7647589e-02  1.1402179e+01
  3.3101749e-01 -2.0604935e+00 -2.9089049e-04  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3182224   0.81486976 -0.07339714  2.732087    0.20646806  2.0554423
 -2.8709102   1.        ]","[ 0.00116418  0.00434856  0.00321862 -0.00102722 -0.00123266 -0.00893681
 -0.00684813  0.        ]",14.533334,436,0,436,0
437,"[ 0.31786403  0.8142661  -0.0708074   2.7300525   0.2099849   2.0577168
 -2.8656518   1.        ]","[  0.06431253 -34.782394    -0.6464154   13.774239     0.2137931
  -1.3771286   -0.7844715    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.31822622  0.81491196 -0.07287176  2.731855    0.20685348  2.055306
 -2.8700666   1.        ]","[ 0.00010272  0.00089026  0.00979282 -0.00434856  0.00688237 -0.00291045
  0.01506588  0.        ]",14.566667,437,0,437,0
438,"[ 0.31798637  0.814138   -0.07050669  2.7298896   0.21006173  2.058118
 -2.8658419   1.        ]","[  0.34465778 -35.09994      7.0557885   13.947696     6.1431036
  -1.3628207    3.2089317    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.31822622  0.81491196 -0.07266659  2.7317033   0.20718904  2.055306
 -2.869572    1.        ]","[ 3.4240642e-05  3.7664708e-04  1.1402134e-02 -6.6769253e-03
  1.2874481e-02 -9.5873798e-04  2.3728766e-02  0.0000000e+00]",14.6,438,0,438,0
439,"[ 0.31722137  0.8111775  -0.06677753  2.7275164   0.21539505  2.0648327
 -2.8601942   1.        ]","[-4.4230631e-01 -5.1748470e+01 -1.0165865e+00  1.4481851e+01
 -5.4228883e-03 -1.5539888e+00 -2.6584027e-04  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3180383   0.81433094 -0.07051134  2.7298818   0.21001156  2.0580404
 -2.8658693   1.        ]","[-0.00058209 -0.00383495  0.0010957  -0.00085602  0.00116418  0.00208868
  0.0012669   0.        ]",14.633333,439,0,439,0
440,"[ 0.3171305   0.81112355 -0.06662036  2.7274356   0.2155054   2.0651662
 -2.8606417   1.        ]","[-4.4230631e-01 -5.1949471e+01 -1.0165865e+00  1.4481851e+01
 -5.4228883e-03 -1.5539888e+00 -2.6584027e-04  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3180134   0.8142907  -0.07050367  2.7298741   0.21002498  2.0580595
 -2.8658595   1.        ]","[-0.00082178 -0.00287621  0.00068481 -0.00054785  0.0009245   0.00143811
  0.00082178  0.        ]",14.666667,440,0,440,0
441,"[ 0.3170228   0.811005   -0.06647495  2.7273066   0.2156194   2.065677
 -2.861003    1.        ]","[ 2.6815380e-16 -4.7335499e+01 -6.8877339e-01  1.3700681e+01
  1.8241918e-01 -1.3667892e+00  1.0228417e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3179827   0.8142562  -0.07049792  2.7298627   0.21004416  2.0580864
 -2.8658462   1.        ]","[-0.00082178 -0.00099298  0.0001712  -0.00027393  0.00047937  0.00065057
  0.00034241  0.        ]",14.7,441,0,441,0
442,"[ 0.3168642   0.8109265  -0.06624057  2.727234    0.21591201  2.0659509
 -2.8612916   1.        ]","[ 2.6815380e-16 -4.7452751e+01 -6.8877339e-01  1.3700681e+01
  1.8241918e-01 -1.3667892e+00  1.0228417e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3179808   0.8142408  -0.07049601  2.7298589   0.21004991  2.058096
 -2.8658423   1.        ]","[-0.00044513 -0.00071905  0.00013696 -0.00023968  0.00037665  0.00054785
  0.00023968  0.        ]",14.733334,442,0,442,0
443,"[ 0.3167115   0.8106985  -0.0660682   2.7270906   0.21611893  2.0667593
 -2.8614345   1.        ]","[-2.1055834e-02 -5.4276524e+01 -6.6682810e-01  1.3657401e+01
  7.1824541e+00  2.5561006e+00  3.2422345e+00  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3179367   0.8139436  -0.07018729  2.7296748   0.21061556  2.0588093
 -2.8652422   1.        ]","[-0.00082178 -0.00554698  0.00554698 -0.00332134  0.01020371  0.01287448
  0.01075156  0.        ]",14.766666,443,0,443,0
444,"[ 0.31469586  0.8078647  -0.06221374  2.7235448   0.22012691  2.078872
 -2.862002    1.        ]","[-1.1622682e-16 -5.1757500e+01 -6.5115702e-01  1.3681839e+01
  2.0411126e-01 -1.3502021e+00  1.0821027e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31670183  0.8106935  -0.06605705  2.7270555   0.21611872  2.0667553
 -2.8614283   1.        ]","[-6.84812840e-05 -3.42406420e-04  1.02721926e-04  0.00000000e+00
  2.05443852e-04  2.05443852e-04  3.42406420e-05  0.00000000e+00]",14.8,444,0,444,0
445,"[ 0.31470865  0.80784154 -0.06221391  2.72351     0.22011     2.0790017
 -2.862025    1.        ]","[-1.1622682e-16 -5.1723999e+01 -6.5115702e-01  1.3681839e+01
  2.0411126e-01 -1.3502021e+00  1.0821027e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31669992  0.8106916  -0.06605705  2.7270555   0.21612063  2.0667572
 -2.8614283   1.        ]","[-6.8481284e-05 -2.7392514e-04  3.4240642e-05  0.0000000e+00
  1.3696257e-04  1.3696257e-04  0.0000000e+00  0.0000000e+00]",14.833333,445,0,445,0
446,"[ 0.31488854  0.8078067  -0.06237255  2.723561    0.21967866  2.079125
 -2.862617    1.        ]","[-1.1622682e-16 -5.1723999e+01 -6.5115702e-01  1.3681839e+01
  2.0411126e-01 -1.3502021e+00  1.0821027e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.316698    0.8106897  -0.06605705  2.7270555   0.21612255  2.066759
 -2.8614264   1.        ]","[-3.4240642e-05 -3.4240642e-05  3.7668280e-17  0.0000000e+00
  3.4240642e-05  3.4240642e-05  3.4240642e-05  0.0000000e+00]",14.866667,446,0,446,0
447,"[ 0.3149035   0.8077922  -0.06241838  2.7235522   0.21961747  2.0791738
 -2.862584    1.        ]","[-1.1622682e-16 -5.1723999e+01 -6.5115702e-01  1.3681839e+01
  2.0411126e-01 -1.3502021e+00  1.0821027e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.316698    0.8106897  -0.06605705  2.7270555   0.21612448  2.066761
 -2.8614264   1.        ]","[-3.4240642e-05 -3.4240642e-05  3.7668280e-17  0.0000000e+00
  6.8481284e-05  3.4240642e-05  0.0000000e+00  0.0000000e+00]",14.9,447,0,447,0
448,"[ 0.3127423   0.80647135 -0.05997808  2.721991    0.22146177  2.086464
 -2.8652864   1.        ]","[-1.6804576e-16 -4.8122749e+01 -6.2285143e-01  1.3663842e+01
  2.1936071e-01 -1.3240100e+00  1.1624154e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31488216  0.80776554 -0.06240426  2.7235272   0.21962386  2.0791767
 -2.862598    1.        ]","[-1.1895246e-16 -2.0618427e-16  3.9650823e-17  0.0000000e+00
  3.4240642e-05  3.4240642e-05  0.0000000e+00  0.0000000e+00]",14.933333,448,0,448,0
449,"[ 0.31166318  0.805893   -0.05874636  2.7237132   0.22281116  2.0841858
 -2.8642952   1.        ]","[-7.7678676e-16 -4.8809502e+01 -6.0465002e-01  1.3652386e+01
  2.2829580e-01 -1.3088052e+00  1.2072542e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.312725    0.8064559  -0.0599518   2.7219627   0.22146848  2.086467
 -2.8652997   1.        ]","[-3.4240642e-05 -2.0618427e-16  5.2537341e-17  0.0000000e+00
 -5.7493690e-16  3.4240642e-05  0.0000000e+00  0.0000000e+00]",14.966666,449,0,449,0
450,"[ 0.31167167  0.8059086  -0.05876554  2.7236679   0.22278224  2.0842862
 -2.8642735   1.        ]","[-7.7678676e-16 -4.8692249e+01 -6.0465002e-01  1.3652386e+01
  2.2829580e-01 -1.3088052e+00  1.2072542e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.312725    0.80645394 -0.0599518   2.7219627   0.22146848  2.086467
 -2.8652997   1.        ]","[-3.4240642e-05 -3.4240642e-05  5.2537341e-17  0.0000000e+00
 -5.7493690e-16  0.0000000e+00  0.0000000e+00  0.0000000e+00]",15.0,450,0,450,0
451,"[ 0.31168264  0.8062076  -0.05842925  2.7242403   0.22304256  2.0827177
 -2.863036    1.        ]","[-1.8744954e-03 -4.4851559e+01 -5.9528351e-01  1.3645432e+01
  2.3245588e-01 -1.3170577e+00  1.1867450e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31271732  0.8064501  -0.0599518   2.7219627   0.22150491  2.0864515
 -2.8652997   1.        ]","[-1.3696257e-04 -6.8481284e-05  5.2537341e-17  0.0000000e+00
  6.5057218e-04 -2.7392514e-04  0.0000000e+00  0.0000000e+00]",15.033334,451,0,451,0
452,"[ 0.31163955  0.8062943  -0.0582566   2.724386    0.22310238  2.082569
 -2.8629415   1.        ]","[ 3.7659872e-03 -5.6377602e+01 -5.9316880e-01  2.6545443e+01
  6.8059859e+00 -4.3342519e+00  1.1851779e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3121977   0.8062565  -0.05938807  2.7226164   0.22223355  2.0852532
 -2.8648202   1.        ]","[-0.00903953 -0.00342406  0.00999827  0.01140213  0.01249783 -0.02074983
  0.00856016  0.        ]",15.066667,452,0,452,0
453,"[ 0.31171155  0.8063476  -0.05814765  2.724517    0.22316206  2.0822628
 -2.8623557   1.        ]","[ 3.7659872e-03 -5.4685852e+01 -5.9316880e-01  2.5514044e+01
  2.3279145e-01 -4.0822520e+00  1.1851779e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31184295  0.8059708  -0.05894321  2.7233088   0.22264197  2.0845668
 -2.864456    1.        ]","[-0.00633452 -0.00510186  0.00794383  0.01236087  0.00729326 -0.01225815
  0.00650572  0.        ]",15.1,453,0,453,0
454,"[ 0.31178513  0.8064568  -0.05793962  2.724734    0.22314146  2.0816777
 -2.8619745   1.        ]","[-6.5855950e-04 -5.4652405e+01 -5.9177601e-01  1.6956863e+01
  2.3372068e-01 -1.3210030e+00  1.1764357e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31177008  0.8059286  -0.05885884  2.723464    0.22270334  2.0843673
 -2.8643236   1.        ]","[-0.00335558 -0.00304742  0.00397191  0.00753294  0.0032871  -0.00722478
  0.00455401  0.        ]",15.133333,454,0,454,0
455,"[ 0.31181556  0.8064558  -0.05797986  2.7247107   0.2231441   2.0816922
 -2.8617055   1.        ]","[-1.8612007e-04 -4.7251751e+01 -5.9181082e-01  2.5897295e+01
  2.3352602e-01 -4.0948715e+00  3.1976976e+00  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3116742   0.8059286  -0.05871503  2.7237535   0.22282988  2.083727
 -2.863825    1.        ]","[-0.00263653 -0.00037665  0.00359527  0.00705357  0.00301318 -0.01424411
  0.01088852  0.        ]",15.166667,455,0,455,0
456,"[ 0.31180048  0.8065161  -0.05784122  2.7247674   0.2232865   2.0813882
 -2.8611646   1.        ]","[ 3.8053570e-04 -5.0718132e+01 -5.9020144e-01  1.7102499e+01
  2.3425291e-01 -8.8772649e-01 -1.5228458e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31164354  0.8059286  -0.05856547  2.723976    0.22290659  2.083259
 -2.8634953   1.        ]","[-1.4381070e-03 -2.0618427e-16  4.2458395e-03  7.0878132e-03
  2.7734921e-03 -1.5613733e-02  1.1299412e-02  0.0000000e+00]",15.2,456,0,456,0
457,"[ 0.31180546  0.80656093 -0.05771983  2.7248273   0.22333719  2.0812428
 -2.8609457   1.        ]","[-5.2183110e-04 -4.8859016e+01 -5.8965486e-01  1.7373993e+01
  2.3446505e-01 -8.9956176e-01  1.1730304e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31164354  0.8059286  -0.05842933  2.7241101   0.22296794  2.0829484
 -2.8632345   1.        ]","[-2.0544385e-04 -2.0618427e-16  4.2115990e-03  4.8964117e-03
  1.9174760e-03 -1.0546118e-02  8.3889570e-03  0.0000000e+00]",15.233334,457,0,457,0
458,"[ 0.31186476  0.80660737 -0.05765989  2.724928    0.22328292  2.0810144
 -2.8606982   1.        ]","[ 3.2167132e-03 -4.7201820e+01 -5.8790278e-01  1.7403786e+01
  2.3480873e-01 -1.3231261e+00  1.1725428e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31164354  0.8059286  -0.05832962  2.7242386   0.22301205  2.0827165
 -2.8629546   1.        ]","[-1.1895246e-16 -2.0618427e-16  3.9376738e-03  4.3485616e-03
  1.7462728e-03 -8.9368075e-03  9.1422517e-03  0.0000000e+00]",15.266666,458,0,458,0
459,"[ 0.31204024  0.80666906 -0.05774244  2.7250922   0.22305758  2.0806432
 -2.860656    1.        ]","[-1.2172958e-03 -3.4433990e+01 -5.8913285e-01  1.6818388e+01
  2.3438148e-01 -1.3230324e+00 -8.7493375e-02  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31164354  0.8059497  -0.05819348  2.7244458   0.22305615  2.0823367
 -2.8625002   1.        ]","[-1.1895246e-16  3.7664708e-04  3.4583048e-03  5.0676153e-03
  1.1641819e-03 -9.1764918e-03  1.0785802e-02  0.0000000e+00]",15.3,459,0,459,0
460,"[ 0.31200713  0.80672616 -0.05757304  2.7251918   0.22321424  2.080282
 -2.860256    1.        ]","[ 1.1031361e-02 -3.4423920e+01 -5.8353573e-01  1.7133951e+01
  2.3647535e-01 -1.3245558e+00 -4.4907314e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31164354  0.8060091  -0.05810336  2.7245512   0.22309642  2.0820203
 -2.8620842   1.        ]","[-1.1895246e-16  1.4381070e-03  2.9789358e-03  4.1773585e-03
  1.2669038e-03 -9.7928233e-03  1.2942963e-02  0.0000000e+00]",15.333333,460,0,460,0
461,"[ 0.31197804  0.8067637  -0.05744428  2.7252452   0.22332269  2.0801187
 -2.8599565   1.        ]","[-1.7343946e-02 -3.4513245e+01 -5.9662527e-01  1.7263126e+01
  2.3138465e-01 -1.3244963e+00  2.7767878e+00  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31164354  0.80616057 -0.05796338  2.7246778   0.22316161  2.0816195
 -2.8615203   1.        ]","[-1.1895246e-16  2.9789358e-03  2.8419734e-03  2.5680482e-03
  1.3011444e-03 -8.4916791e-03  1.1676059e-02  0.0000000e+00]",15.366667,461,0,461,0
462,"[ 0.31206572  0.8068783  -0.05732385  2.725381    0.22320658  2.0798314
 -2.8599734   1.        ]","[  0.06199354 -34.3574      -0.5670281   17.112274     0.24055062
  -1.3277328   -0.8083231    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.31164354  0.80622005 -0.05790778  2.7247546   0.22317119  2.0814164
 -2.8613095   1.        ]","[-1.1895246e-16  3.2186203e-03  2.9446953e-03  3.1843798e-03
  1.0614599e-03 -9.2107328e-03  1.1128209e-02  0.0000000e+00]",15.4,462,0,462,0
463,"[ 0.31221917  0.8069047  -0.05737015  2.7254972   0.2230301   2.0795615
 -2.859673    1.        ]","[ -0.12261719 -34.56243     -0.62671834  25.930746     0.22139177
  -4.073583     2.5953043    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.31169915  0.8063715  -0.05775054  2.7249424   0.22319037  2.0809102
 -2.8608031   1.        ]","[ 0.00099298  0.00342406  0.0034583   0.00424584  0.00044513 -0.01129941
  0.01157334  0.        ]",15.433333,463,0,463,0
464,"[ 0.31221017  0.8070099  -0.0572258   2.7255988   0.22304057  2.0792956
 -2.8593001   1.        ]","[  0.20697972 -34.27814     -0.5205972   17.102705     0.25542077
  -0.7902733   -0.96133673   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.3117375   0.8064482  -0.05768343  2.7250113   0.2232038   2.0807223
 -2.860619    1.        ]","[ 0.00167779  0.00359527  0.00356103  0.00397191  0.00051361 -0.01064884
  0.01058036  0.        ]",15.466666,464,0,464,0
465,"[ 0.3122105   0.8071344  -0.05709361  2.7256963   0.22303337  2.0790045
 -2.858999    1.        ]","[-1.2719505e-05 -3.4603210e+01 -5.9342891e-01  1.7652805e+01
  2.3180807e-01 -7.3930055e-01  1.2116975e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3118449   0.80664766 -0.05753579  2.7251801   0.22321337  2.080216
 -2.8602452   1.        ]","[ 0.0021914   0.00410888  0.0031159   0.00352679  0.00023968 -0.01020371
  0.00794383  0.        ]",15.5,465,0,465,0
466,"[ 0.3122854   0.80716187 -0.05712925  2.7257547   0.2228968   2.078919
 -2.8591092   1.        ]","[-1.2719505e-05 -3.4603210e+01 -5.9342891e-01  1.7753080e+01
  2.3180807e-01 -7.3930055e-01  1.2116975e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31186596  0.80668217 -0.05751853  2.7252147   0.22321337  2.0801315
 -2.8601704   1.        ]","[ 0.00229412  0.00417736  0.0029447   0.00362951  0.0001712  -0.01054612
  0.00801231  0.        ]",15.533334,466,0,466,0
467,"[ 0.3123118   0.80728567 -0.05702897  2.7259023   0.22286898  2.0785532
 -2.858847    1.        ]","[ 9.8276222e-03 -3.4403320e+01 -5.8058709e-01  1.7616693e+01
  2.3578177e-01 -1.3296380e+00  1.1450265e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31202894  0.80682594 -0.05739965  2.7254255   0.22321337  2.079635
 -2.8597467   1.        ]","[ 3.0816579e-03  2.8077327e-03  2.2598824e-03  4.1088769e-03
 -5.7493690e-16 -9.5873801e-03  8.3204759e-03  0.0000000e+00]",15.566667,467,0,467,0
468,"[ 0.31217057  0.80739564 -0.0567824   2.726047    0.22314082  2.0781124
 -2.858787    1.        ]","[ 2.6079169e-01 -3.4291313e+01 -5.0680870e-01  1.7136206e+01
  2.5799286e-01 -1.3403615e+00  1.1487573e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3120884   0.80688924 -0.05731911  2.7255235   0.22321337  2.0794528
 -2.8595512   1.        ]","[ 2.4310856e-03  2.2256419e-03  2.7392514e-03  3.7664706e-03
 -5.7493690e-16 -7.5329412e-03  7.4644601e-03  0.0000000e+00]",15.6,468,0,468,0
469,"[ 0.31213132  0.8074808  -0.05662561  2.7262454   0.2233426   2.0774984
 -2.8587062   1.        ]","[ 2.6079169e-01 -3.4291313e+01 -5.0680870e-01  1.7451355e+01
  2.5799286e-01 -1.3403615e+00  1.1487573e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31217083  0.8069832  -0.05723474  2.7256231   0.22319229  2.0792112
 -2.859344    1.        ]","[ 0.0020202   0.00232836  0.00225988  0.00267077 -0.00037665 -0.00602635
  0.00537578  0.        ]",15.633333,469,0,469,0
470,"[ 0.3120737   0.8075466  -0.05652352  2.7263823   0.22343849  2.0770836
 -2.8586693   1.        ]","[-2.6125583e-01 -3.4645206e+01 -6.4515311e-01  1.7673584e+01
  2.2561555e-01 -1.3363448e+00  1.0822954e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3121996   0.8070407  -0.05719831  2.725671    0.22314818  2.0790827
 -2.8592443   1.        ]","[ 0.00178051  0.00256805  0.0020202   0.00243109 -0.00116418 -0.00619756
  0.0051361   0.        ]",15.666667,470,0,470,0
471,"[ 0.31236318  0.80763364 -0.05678057  2.7267234   0.22277865  2.0763566
 -2.8588483   0.15799749]","[-9.7361460e-02 -3.4548550e+01 -6.0547006e-01  1.7720467e+01
  2.3153286e-01 -1.3452940e+00  1.1172129e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3122092   0.8071558  -0.05707367  2.7258244   0.2231386   2.0786436
 -2.8590794   0.15799749]","[ 0.00051361  0.00287621  0.00277349  0.0034583  -0.00078753 -0.00972434
  0.0043828   0.        ]",15.7,471,0,471,0
472,"[ 0.31213036  0.8079957  -0.05630422  2.7274802   0.2230958   2.0740628
 -2.8597221   0.15799749]","[ 5.6683410e-02 -3.3988068e+01 -5.2029401e-01  1.7673237e+01
  2.6746541e-01 -1.0929680e+00  9.0725149e-04  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3122092   0.8072229  -0.05697396  2.725928    0.2231386   2.0783293
 -2.858995    0.15799749]","[ 1.02721926e-04  3.04741715e-03  3.90343321e-03  4.41704271e-03
 -6.84812840e-05 -1.29772034e-02  4.10887692e-03  0.00000000e+00]",15.733334,472,0,472,0
473,"[ 0.3120028   0.8079314  -0.05625951  2.7275336   0.22346628  2.0735822
 -2.857714    0.        ]","[ 2.6087958e-01 -3.4405735e+01 -4.9987999e-01  1.7559040e+01
  2.6306307e-01 -1.0260100e+00  1.0324207e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3122092   0.80737436 -0.05687042  2.7262232   0.22311942  2.0775201
 -2.8587265   0.        ]","[-1.1895246e-16  3.2528611e-03  2.6365295e-03  6.0605938e-03
 -3.4240642e-04 -1.6572472e-02  5.4785027e-03  0.0000000e+00]",15.766666,473,0,473,0
474,"[ 0.31212494  0.8080533  -0.05617008  2.7278428   0.22327493  2.072795
 -2.8582485   0.        ]","[ 2.6087958e-01 -3.4405735e+01 -4.9987999e-01  1.7730940e+01
  2.6306307e-01 -1.0820100e+00  1.0324207e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3122111   0.8074242  -0.05685508  2.726319    0.22307341  2.0772574
 -2.8587227   0.        ]","[ 3.4240642e-05  3.1501390e-03  1.6093102e-03  6.2660375e-03
 -1.1641819e-03 -1.6572472e-02  4.0403958e-03  0.0000000e+00]",15.8,474,0,474,0
475,"[ 0.31196564  0.80820674 -0.05584654  2.7279265   0.22355846  2.0722435
 -2.8582447   0.        ]","[ 8.7540649e-02 -3.4502308e+01 -5.3104997e-01  1.7777212e+01
  2.6225215e-01 -4.3251726e-01  6.9833559e-04  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31222454  0.80767155 -0.05669593  2.7267947   0.22299479  2.0758672
 -2.8588398   0.        ]","[ 0.00020544  0.0042116   0.00280773  0.00804655 -0.00119842 -0.02376301
 -0.00208868  0.        ]",15.833333,475,0,475,0
476,"[ 0.31211603  0.8082662  -0.05584879  2.7280757   0.22329518  2.0716784
 -2.8579597   0.        ]","[ 8.7540649e-02 -3.4502308e+01 -5.3104997e-01  1.7777212e+01
  2.6225215e-01 -6.4251727e-01  6.9833559e-04  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31222454  0.80772525 -0.05660964  2.7269711   0.22299479  2.0753284
 -2.8587804   0.        ]","[ 6.84812840e-05  4.00615530e-03  4.07463638e-03  8.93680751e-03
 -1.02721926e-04 -2.72555519e-02 -1.02721923e-03  0.00000000e+00]",15.866667,476,0,476,0
477,"[ 0.31214842  0.8083766  -0.05575755  2.7282298   0.22324082  2.0709317
 -2.8575776   0.        ]","[-6.1377829e-01 -3.3954559e+01 -7.5746506e-01  2.6064821e+01
  1.6801485e-01 -3.8553710e+00  1.6611282e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31222454  0.80778855 -0.05645625  2.7272856   0.22303313  2.0743906
 -2.858437    0.        ]","[-1.1895246e-16  1.8832353e-03  3.9719148e-03  8.2177538e-03
  6.8481284e-04 -2.4002690e-02  7.1905348e-03  0.0000000e+00]",15.9,477,0,477,0
