,action,observation.effort,observation.force_torque,observation.state,observation.qvel,timestamp,frame_index,episode_index,index,task_index,next.done
50,"[-0.02387477  0.7054387   0.00637974  2.5798242   0.4864979   2.3044434
 -2.0950983   0.        ]","[ -3.1503878  -41.37268      2.617792    15.445458     2.8803985
  -0.6839043   -0.24312863   0.        ]",[0. 0. 0. 0. 0. 0.],"[-0.02321296  0.71197414  0.00828733  2.5765126   0.5012819   2.2679427
 -2.086047    0.        ]","[-0.00147235 -0.04304049 -0.01307993  0.02051014 -0.07395979  0.17411366
 -0.03475425  0.        ]",1.6666666,50,24,8826,0,False
51,"[-0.02293739  0.7049046   0.00504216  2.5806906   0.48227185  2.3078911
 -2.0965393   0.        ]","[  5.5081663  -54.4149       2.452527    20.365177     1.7505724
   2.8015654    0.46858266   0.        ]",[0. 0. 0. 0. 0. 0.],"[-0.02302313  0.7093645   0.00640437  2.5775557   0.4939284   2.2813325
 -2.0880258   0.        ]","[ 0.00338982 -0.04660152 -0.03362431  0.01862691 -0.13131286  0.23910241
 -0.03533634  0.        ]",1.7,51,24,8827,0,False
52,"[-0.02191994  0.70408666  0.00346802  2.5815444   0.4776533   2.3115504
 -2.0978925   0.        ]","[ -2.9559689  -48.142914     3.3671975   19.194607     4.6089168
  -2.6796696    0.74148643   0.        ]",[0. 0. 0. 0. 0. 0.],"[-0.02261663  0.708051    0.00533825  2.578198    0.49065334  2.2855718
 -2.0887487   0.        ]","[ 0.01311417 -0.0561889  -0.04858747  0.0267077  -0.16082829  0.2320146
 -0.03800711  0.        ]",1.7333333,52,24,8828,0,False
53,"[-2.1419672e-02  7.0350349e-01  2.5717847e-03  2.5822399e+00
  4.7484466e-01  2.3141890e+00 -2.0990477e+00  0.0000000e+00]","[  8.901805   -36.37662      3.4233134   14.104897     3.256624
  -0.57929766  -0.39956528   0.        ]",[0. 0. 0. 0. 0. 0.],"[-0.02208357  0.7061086   0.0042242   2.5793638   0.48680115  2.291589
 -2.0899491   0.        ]","[ 0.01383322 -0.04882716 -0.03064537  0.02766644 -0.10186591  0.15004249
 -0.02869366  0.        ]",1.7666667,53,24,8829,0,False
54,"[-0.02149078  0.7034701   0.00266382  2.5826144   0.47435942  2.315782
 -2.1000948   0.        ]","[  1.1172282 -46.062386    4.4963493  14.779378    2.9092472   2.6633797
  -3.8078616   0.       ]",[0. 0. 0. 0. 0. 0.],"[-0.02205864  0.7057002   0.00418777  2.5796897   0.48567367  2.2947989
 -2.091117    0.        ]","[ 0.00821775 -0.03492546 -0.0159219   0.02277003 -0.0743022   0.14459823
 -0.03869193  0.        ]",1.8,54,24,8830,0,False
55,"[-2.1220807e-02  7.0291185e-01  1.7528565e-03  2.5840318e+00
  4.6918947e-01  2.3237844e+00 -2.1039753e+00  0.0000000e+00]","[  1.2842313  -58.01968      0.73535854  27.879885    -5.1874504
   2.95738     -3.603554     0.        ]",[0. 0. 0. 0. 0. 0.],"[-0.02188415  0.7051767   0.00373524  2.5806081   0.4808953   2.3043249
 -2.094994    0.        ]","[ 0.0031159  -0.00852592 -0.00808079  0.01557949 -0.08159545  0.15986957
 -0.06519418  0.        ]",1.8333334,55,24,8831,0,False
56,"[-2.0647299e-02  7.0232075e-01  6.6483021e-04  2.5843642e+00
  4.6503523e-01  2.3286793e+00 -2.1060827e+00  0.0000000e+00]","[ -2.2042606  -50.695816     2.6070256   19.840849     2.7040374
  -1.1224498   -0.30513152   0.        ]",[0. 0. 0. 0. 0. 0.],"[-0.02180362  0.70499265  0.00353966  2.5809362   0.47958568  2.3066163
 -2.0959547   0.        ]","[ 0.00448552 -0.00938194 -0.01126517  0.01804482 -0.08587553  0.15517859
 -0.06392728  0.        ]",1.8666667,56,24,8832,0,False
57,"[-2.1554386e-02  7.0275009e-01  1.3179757e-03  2.5854986e+00
  4.6438137e-01  2.3316185e+00 -2.1098785e+00  0.0000000e+00]","[  0.8729247  -49.72482      2.4023585   19.345495     2.2389545
   0.2752527   -0.05005082   0.        ]",[0. 0. 0. 0. 0. 0.],"[-0.02168665  0.70450175  0.00312357  2.5816762   0.47707954  2.310808
 -2.097897    0.        ]","[ 0.00486217 -0.01403866 -0.01383322  0.02328364 -0.08769029  0.14627603
 -0.06577627  0.        ]",1.9,57,24,8833,0,False
58,"[-2.1486647e-02  7.0278496e-01  9.3360589e-04  2.5864959e+00
  4.6192557e-01  2.3343554e+00 -2.1125214e+00  0.0000000e+00]","[ -1.3156842 -45.32533     3.333789   17.182396    3.1631298  -1.2720401
   0.6146945   0.       ]",[0. 0. 0. 0. 0. 0.],"[-0.02157544  0.7038345   0.00258476  2.5824683   0.4741899   2.3153677
 -2.1000292   0.        ]","[ 0.00407464 -0.02068135 -0.01705184  0.02735827 -0.09635317  0.15627429
 -0.07276136  0.        ]",1.9333333,58,24,8834,0,False
59,"[-2.1544641e-02  7.0293528e-01  7.9638680e-04  2.5872219e+00
  4.6001926e-01  2.3362470e+00 -2.1156969e+00  0.0000000e+00]","[ -0.41080952 -39.54392      3.182876    14.31825      2.6371024
  -0.7109593    0.3284878    0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.1462308e-02  7.0301574e-01  2.0037624e-03  2.5836167e+00
  4.7053710e-01  2.3212006e+00 -2.1032546e+00  0.0000000e+00]","[ 0.00321862 -0.02174281 -0.01612734  0.02814581 -0.09532595  0.15059035
 -0.07923285  0.        ]",1.9666667,59,24,8835,0,False
60,"[-2.1383736e-02  7.0296490e-01  2.9877215e-04  2.5879478e+00
  4.5797506e-01  2.3380020e+00 -2.1173518e+00  0.0000000e+00]","[  4.0117226 -50.353558    1.8486389  25.115793   -5.4946246   3.2246766
  -3.9944696   0.       ]",[0. 0. 0. 0. 0. 0.],"[-2.1433547e-02  7.0282590e-01  1.6490293e-03  2.5846369e+00
  4.6716425e-01  2.3267977e+00 -2.1068747e+00  0.0000000e+00]","[ 0.00068481 -0.00684813 -0.00862864  0.02410541 -0.07960949  0.13206616
 -0.08488255  0.        ]",2.0,60,24,8836,0,False
61,"[-2.2094674e-02  7.0396262e-01  5.0006708e-04  2.5902183e+00
  4.5433280e-01  2.3427663e+00 -2.1249981e+00  0.0000000e+00]","[  0.7783629  -50.13379      0.4117128   18.567434     2.9998655
  -0.56367785   0.27019405   0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.1404784e-02  7.0282590e-01  1.2693692e-03  2.5855918e+00
  4.6405795e-01  2.3309336e+00 -2.1104393e+00  0.0000000e+00]","[ 7.5329415e-04 -3.4240642e-05 -8.7998454e-03  2.1742808e-02
 -7.4130990e-02  1.0309857e-01 -8.3239004e-02  0.0000000e+00]",2.0333333,61,24,8837,0,False
62,"[-2.2440536e-02  7.0498627e-01  9.4562018e-04  2.5910494e+00
  4.5248893e-01  2.3450615e+00 -2.1308272e+00  0.0000000e+00]","[ -0.48727426 -49.38464      0.06579129  17.585917    -4.166561
   1.9466873   -0.11655515   0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.1399032e-02  7.0282590e-01  1.0718690e-03  2.5861785e+00
  4.6260068e-01  2.3326843e+00 -2.1121497e+00  0.0000000e+00]","[ 5.8209093e-04 -6.3441317e-16 -9.7585833e-03  2.6228333e-02
 -7.6664798e-02  9.7962476e-02 -8.9094155e-02  0.0000000e+00]",2.0666666,62,24,8838,0,False
63,"[-2.1673370e-02  7.0526564e-01 -6.3825471e-05  2.5919282e+00
  4.4918311e-01  2.3457060e+00 -2.1333041e+00  0.0000000e+00]","[ -2.9507337  -34.14265     -1.0257063   15.858125     2.7897837
  -1.0600729    0.41728085   0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.1420125e-02  7.0282590e-01  7.9958746e-04  2.5875475e+00
  4.5989129e-01  2.3358827e+00 -2.1161532e+00  0.0000000e+00]","[-3.7664708e-04 -6.3441317e-16 -6.8481285e-03  3.0919300e-02
 -6.3653357e-02  7.5432137e-02 -8.9915924e-02  0.0000000e+00]",2.1,63,24,8839,0,False
64,"[-2.1759719e-02  7.0561022e-01  2.2602455e-05  2.5923629e+00
  4.4840339e-01  2.3466916e+00 -2.1350255e+00  0.0000000e+00]","[  0.5889859  -32.876118     0.37785506  16.68204      2.9735515
  -1.1289448   -0.30937275   0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.1500658e-02  7.0287192e-01  7.2097097e-04  2.5881324e+00
  4.5862958e-01  2.3374205e+00 -2.1180861e+00  0.0000000e+00]","[-0.00181475  0.00082178 -0.0053073   0.03102202 -0.06296854  0.07532942
 -0.09539443  0.        ]",2.1333334,64,24,8840,0,False
65,"[-2.1868326e-02  7.0646298e-01  1.8310317e-04  2.5931032e+00
  4.4713080e-01  2.3475447e+00 -2.1386962e+00  0.0000000e+00]","[ -2.6926763 -33.602654   -0.9275133  16.025492    2.696697   -1.3529012
   0.3571503   0.       ]",[0. 0. 0. 0. 0. 0.],"[-2.1655973e-02  7.0315570e-01  6.6344667e-04  2.5889359e+00
  4.5697096e-01  2.3395720e+00 -2.1211791e+00  0.0000000e+00]","[-0.00441704  0.00588939 -0.00273925  0.02677618 -0.05629162  0.07098085
 -0.09614772  0.        ]",2.1666667,65,24,8841,0,False
66,"[-2.1785032e-02  7.0681441e-01  2.2235817e-04  2.5932047e+00
  4.4680873e-01  2.3470089e+00 -2.1398485e+00  0.0000000e+00]","[ -2.5397234  -39.5747      -0.99723977  16.30129      2.13056
  -0.4073287    0.25999334   0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.1711580e-02  7.0367724e-01  5.8674766e-04  2.5897717e+00
  4.5496529e-01  2.3413665e+00 -2.1246479e+00  0.0000000e+00]","[-0.00308166  0.01349081 -0.00195172  0.02533808 -0.05718187  0.05844878
 -0.10388611  0.        ]",2.2,66,24,8842,0,False
67,"[-2.1674074e-02  7.0806611e-01 -1.7560965e-04  2.5946329e+00
  4.4283393e-01  2.3498013e+00 -2.1458015e+00  0.0000000e+00]","[  0.8573091  -39.443947     0.42944974  25.280632    -4.4563174
   1.8957353   -3.010393     0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.1738425e-02  7.0479900e-01  4.0075247e-04  2.5911312e+00
  4.5154834e-01  2.3441739e+00 -2.1307857e+00  0.0000000e+00]","[-0.00051361  0.02256458 -0.00386919  0.0278034  -0.07015908  0.05776396
 -0.12535499  0.        ]",2.2333333,67,24,8843,0,False
68,"[-2.1542365e-02  7.0860410e-01 -3.4316373e-04  2.5949697e+00
  4.4155797e-01  2.3503683e+00 -2.1479383e+00  0.0000000e+00]","[  1.5495423 -29.959587    0.8230959  24.516644   -4.581518    1.9126637
  -3.6695788   0.       ]",[0. 0. 0. 0. 0. 0.],"[-2.1780610e-02  7.0528024e-01  3.4514567e-04  2.5917795e+00
  4.5011598e-01  2.3450770e+00 -2.1333089e+00  0.0000000e+00]","[-0.00119842  0.02235914 -0.00308166  0.02794036 -0.06546811  0.04892988
 -0.11939712  0.        ]",2.2666667,68,24,8844,0,False
69,"[-2.2041321e-02  7.1139830e-01  5.1163556e-04  2.5958943e+00
  4.4025394e-01  2.3483784e+00 -2.1561887e+00  0.0000000e+00]","[  2.2494743 -30.052032    1.1616447  25.08498    -5.2062836   3.083757
  -3.1566296   0.       ]",[0. 0. 0. 0. 0. 0.],"[-2.1818960e-02  7.0608175e-01  2.2242722e-04  2.5926423e+00
  4.4800484e-01  2.3463464e+00 -2.1371419e+00  0.0000000e+00]","[-0.00119842  0.02006502 -0.00280773  0.02270155 -0.05372357  0.03304222
 -0.0984076   0.        ]",2.3,69,24,8845,0,False
70,"[-2.2157893e-02  7.1185410e-01  3.8496745e-04  2.5959809e+00
  4.3956050e-01  2.3487434e+00 -2.1572156e+00  0.0000000e+00]","[ -2.4321651 -39.141315   -1.059826   16.8811      3.0071878  -0.4626017
   0.3868685   0.       ]",[0. 0. 0. 0. 0. 0.],"[-2.1820877e-02  7.0654577e-01  1.2847089e-04  2.5930679e+00
  4.4677958e-01  2.3471096e+00 -2.1391900e+00  0.0000000e+00]","[-0.00061633  0.0214004  -0.00369799  0.02160585 -0.05646282  0.03444609
 -0.09919515  0.        ]",2.3333333,70,24,8846,0,False
71,"[-2.2185193e-02  7.1391153e-01 -2.1915379e-05  2.5975225e+00
  4.3597099e-01  2.3483133e+00 -2.1647201e+00  0.0000000e+00]","[  3.2594626 -28.141468    1.43955    25.062508   -4.994677    1.9018797
  -3.8875563   0.       ]",[0. 0. 0. 0. 0. 0.],"[-2.1820877e-02  7.0804334e-01  4.0266994e-05  2.5941341e+00
  4.4411620e-01  2.3480990e+00 -2.1451685e+00  0.0000000e+00]","[ 7.4493980e-16  3.2015000e-02 -2.6707700e-03  2.3763007e-02
 -6.1496194e-02  2.6365295e-02 -1.3008021e-01  0.0000000e+00]",2.3666666,71,24,8847,0,False
72,"[-2.1864358e-02  7.1475667e-01 -5.6013779e-04  2.5985129e+00
  4.3359628e-01  2.3478692e+00 -2.1685016e+00  0.0000000e+00]","[ -2.0965023  -38.374813    -0.8806239   15.783678     2.757257
  -0.8179461    0.67394197   0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.1824712e-02  7.0921493e-01  6.5194181e-05  2.5947516e+00
  4.4274330e-01  2.3482656e+00 -2.1490130e+00  0.0000000e+00]","[-6.8481284e-05  3.7767429e-02  3.0816579e-04  2.2050973e-02
 -4.9854375e-02  9.2107328e-03 -1.3271673e-01  0.0000000e+00]",2.4,72,24,8848,0,False
73,"[-2.1913905e-02  7.1622849e-01 -7.9853839e-04  2.5991592e+00
  4.3181369e-01  2.3462064e+00 -2.1726756e+00  0.0000000e+00]","[  1.8240471  -31.006695     0.97591996  20.9145      -3.8630607
  -0.5439024   -2.8377976    0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.1953182e-02  7.1102697e-01  1.1121361e-04  2.5955453e+00
  4.4057846e-01  2.3483136e+00 -2.1542900e+00  0.0000000e+00]","[-0.00232836  0.03975338  0.00102722  0.01722304 -0.04636183  0.00147235
 -0.11672635  0.        ]",2.4333334,73,24,8849,0,False
74,"[-2.2733092e-02  7.1783793e-01  1.7783805e-04  2.5991275e+00
  4.3271098e-01  2.3446498e+00 -2.1764159e+00  0.0000000e+00]","[ -0.7931862  -40.3547      -0.25832456  17.389565     3.1529484
  -0.75394565   0.39042702   0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.2039469e-02  7.1176326e-01  1.1504856e-04  2.5959020e+00
  4.3954301e-01  2.3483195e+00 -2.1566906e+00  0.0000000e+00]","[-0.00356103  0.03756199  0.00065057  0.0168464  -0.04704664  0.00058209
 -0.11343925  0.        ]",2.4666667,74,24,8850,0,False
75,"[-2.2038523e-02  7.1886659e-01 -7.9982763e-04  2.6002107e+00
  4.2842206e-01  2.3446267e+00 -2.1814220e+00  0.0000000e+00]","[  0.25769997 -38.6474       0.43641585  25.567633    -4.6352196
  -0.65597284   0.38168156   0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.2058643e-02  7.1317452e-01 -1.5339809e-05  2.5969777e+00
  4.3695444e-01  2.3479781e+00 -2.1622074e+00  0.0000000e+00]","[-0.00130114  0.03424064 -0.00232836  0.02389997 -0.05961296 -0.00606059
 -0.12891603  0.        ]",2.5,75,24,8851,0,False
76,"[-2.1894829e-02  7.1957225e-01 -9.0916961e-04  2.6007211e+00
  4.2680687e-01  2.3443677e+00 -2.1846583e+00  0.0000000e+00]","[ -0.8746423  -38.00688     -0.49968314  16.41945      3.2358565
   0.09411573   0.88017803   0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.2081653e-02  7.1362126e-01 -3.8349521e-05  2.5972710e+00
  4.3638301e-01  2.3476617e+00 -2.1638947e+00  0.0000000e+00]","[-0.00095874  0.03533634 -0.00273925  0.02568048 -0.05978416 -0.01174454
 -0.1359696   0.        ]",2.5333333,76,24,8852,0,False
77,"[-2.1713190e-02  7.2126710e-01 -1.2201283e-03  2.6011002e+00
  4.2473400e-01  2.3426919e+00 -2.1895394e+00  0.0000000e+00]","[ -3.6318686  -37.043335    -1.1032414   15.581501     2.7448764
   0.58106965   0.9091841    0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.2267649e-02  7.1523386e-01 -4.4101947e-05  2.5981398e+00
  4.3467262e-01  2.3464730e+00 -2.1692445e+00  0.0000000e+00]","[-0.00376647  0.03920554 -0.00075329  0.02266731 -0.04488948 -0.02828277
 -0.13531902  0.        ]",2.5666666,77,24,8853,0,False
78,"[-2.1417627e-02  7.2243577e-01 -1.4793195e-03  2.6016324e+00
  4.2259130e-01  2.3416176e+00 -2.1938558e+00  0.0000000e+00]","[  0.2789403  -38.38159      0.26943472  16.628834     2.323647
   0.5567483    0.25783592   0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.2269566e-02  7.1603155e-01 -1.0546118e-04  2.5985308e+00
  4.3346652e-01  2.3460646e+00 -2.1718559e+00  0.0000000e+00]","[-0.00308166  0.04057516 -0.00116418  0.0203047  -0.04800538 -0.02657074
 -0.1331961   0.        ]",2.6,78,24,8854,0,False
79,"[-2.0447994e-02  7.2427011e-01 -2.1696016e-03  2.6022291e+00
  4.1749421e-01  2.3413117e+00 -2.2019653e+00  0.0000000e+00]","[ -0.3295028  -38.808666    -0.07534872  17.777418     2.6026332
   0.15118985  -0.16888723   0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.2252308e-02  7.1849358e-01 -5.2155345e-04  2.5997427e+00
  4.2935738e-01  2.3446147e+00 -2.1803255e+00  0.0000000e+00]","[ 0.00030817  0.03865768 -0.00674541  0.01876387 -0.06341367 -0.0232494
 -0.13333306  0.        ]",2.6333334,79,24,8855,0,False
80,"[-0.01981404  0.724939   -0.00289876  2.6023471   0.41482595  2.3411593
 -2.2049668   0.        ]","[-1.1077728e+00 -3.9206142e+01 -7.0434558e-01  1.7687122e+01
  3.6227736e+00 -3.8104836e-02  8.6298478e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[-2.2200538e-02  7.1917045e-01 -6.9220882e-04  2.6000457e+00
  4.2819539e-01  2.3441720e+00 -2.1826112e+00  0.0000000e+00]","[ 0.00123266  0.03598692 -0.00770414  0.01691488 -0.06019505 -0.02287275
 -0.12309511  0.        ]",2.6666667,80,24,8856,0,False
81,"[-0.01920331  0.7256449  -0.00357419  2.6028008   0.41160443  2.340919
 -2.20937     0.        ]","[ 1.5680085e+00 -3.6758259e+01  1.1306939e-02  1.6923182e+01
  3.5431840e+00 -4.1046017e-01  4.5363143e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[-2.2010706e-02  7.2038037e-01 -1.0277671e-03  2.6007032e+00
  4.2586374e-01  2.3431959e+00 -2.1872361e+00  0.0000000e+00]","[ 0.00417736  0.03122747 -0.00849168  0.0160931  -0.05824333 -0.02376301
 -0.115254    0.        ]",2.7,81,24,8857,0,False
82,"[-0.01827729  0.7280857  -0.00306843  2.6008708   0.4085042   2.3438666
 -2.216871    0.        ]","[ -1.5120224  -35.814735    -0.14404844  16.108166     2.3587422
  -0.08570767   0.11392225   0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.1792114e-02  7.2105151e-01 -1.2233497e-03  2.6010485e+00
  4.2437387e-01  2.3427856e+00 -2.1899934e+00  0.0000000e+00]","[ 0.00712205  0.03170684 -0.00893681  0.01698336 -0.06464633 -0.0232494
 -0.12473866  0.        ]",2.7333333,82,24,8858,0,False
83,"[-1.8495770e-02  7.2982961e-01 -2.0898094e-03  2.5992405e+00
  4.0737799e-01  2.3459523e+00 -2.2235751e+00  0.0000000e+00]","[ -3.467778  -38.583763    3.2869387  16.366318    3.1589699   0.1704178
   0.4830483   0.       ]",[0. 0. 0. 0. 0. 0.],"[-2.1207284e-02  7.2257400e-01 -1.6950488e-03  2.6015759e+00
  4.2112374e-01  2.3421049e+00 -2.1955445e+00  0.0000000e+00]","[ 0.01379898  0.03708262 -0.01129941  0.01441531 -0.0801231  -0.01801058
 -0.13956486  0.        ]",2.7666667,83,24,8859,0,False
84,"[-1.8758783e-02  7.3056716e-01 -1.4233992e-03  2.5987723e+00
  4.0756953e-01  2.3461709e+00 -2.2262213e+00  0.0000000e+00]","[ -3.7092903  -40.66883      3.2562623   17.715553     2.6268559
   0.42789704   0.6059128    0.        ]",[0. 0. 0. 0. 0. 0.],"[-2.0541919e-02  7.2387785e-01 -2.2913837e-03  2.6018999e+00
  4.1796565e-01  2.3416274e+00 -2.2003248e+00  0.0000000e+00]","[ 0.01612734  0.03372703 -0.01427835  0.00873136 -0.07871924 -0.012806
 -0.12100643  0.        ]",2.8,84,24,8860,0,False
85,"[-0.01682682  0.7319644  -0.00289143  2.5995054   0.40165678  2.3459878
 -2.231991    0.        ]","[ -2.8099837  -39.023415    -7.276732    24.761728     2.910596
  -0.36605203   0.7827931    0.        ]",[0. 0. 0. 0. 0. 0.],"[-0.01994559  0.72475606 -0.00283019  2.6022508   0.41494757  2.3413935
 -2.2047887   0.        ]","[ 0.0151686   0.02369452 -0.01383322  0.00869712 -0.07546638 -0.00715629
 -0.11131633  0.        ]",2.8333333,85,24,8861,0,False
86,"[-1.6957933e-02  7.3390740e-01 -2.1195922e-03  2.5985599e+00
  4.0141791e-01  2.3460467e+00 -2.2362759e+00  0.0000000e+00]","[ -2.230163   -37.11014      3.0265067   16.747126     2.7980592
  -0.96514356  -0.3367237    0.        ]",[0. 0. 0. 0. 0. 0.],"[-0.01966947  0.7252815  -0.00292415  2.602245    0.41362065  2.3417213
 -2.2071664   0.        ]","[ 0.01451803  0.02338636 -0.01023795  0.0054785  -0.07228199  0.0023626
 -0.1143295   0.        ]",2.8666666,86,24,8862,0,False
87,"[-1.7109193e-02  7.3470968e-01 -1.9954757e-03  2.5978267e+00
  3.9961997e-01  2.3469353e+00 -2.2422450e+00  0.0000000e+00]","[  9.719499   -36.123577    -0.2651165   15.463841    -4.9268622
  -0.8352226   -0.86034155   0.        ]",[0. 0. 0. 0. 0. 0.],"[-0.01916517  0.7266064  -0.00294333  2.6018097   0.4112871   2.3428605
 -2.2124355   0.        ]","[ 0.01311417  0.03153563 -0.00164355 -0.00787535 -0.06118803  0.02564624
 -0.12936115  0.        ]",2.9,87,24,8863,0,False
88,"[-1.7049298e-02  7.3580879e-01 -2.1665983e-03  2.5970178e+00
  3.9726058e-01  2.3474600e+00 -2.2474318e+00  0.0000000e+00]","[ -2.2767766  -36.768993     0.2617738   15.662688     2.2724664
  -1.2708104    0.07924841   0.        ]",[0. 0. 0. 0. 0. 0.],"[-0.0188718   0.72781634 -0.00282636  2.601106    0.40959972  2.343796
 -2.2169666   0.        ]","[ 0.01112821  0.03810984  0.00239685 -0.01955141 -0.05786669  0.03204924
 -0.14791958  0.        ]",2.9333334,88,24,8864,0,False
89,"[-1.6896706e-02  7.3894435e-01 -2.4923752e-03  2.5952849e+00
  3.9306778e-01  2.3468769e+00 -2.2568581e+00  0.0000000e+00]","[ -2.0000513 -37.719322    0.8338099  16.349268    2.2400608  -0.9762289
  -0.449397    0.       ]",[0. 0. 0. 0. 0. 0.],"[-0.01824478  0.7296015  -0.00277842  2.6003487   0.40687114  2.3446147
 -2.2230718   0.        ]","[ 0.01588766  0.05081311  0.00256805 -0.02437934 -0.07546638  0.02886486
 -0.17952369  0.        ]",2.9666667,89,24,8865,0,False
90,"[-1.7509865e-02  7.4062514e-01 -1.4506098e-03  2.5935776e+00
  3.9284399e-01  2.3475246e+00 -2.2626717e+00  0.0000000e+00]","[  9.443488   -30.063837    -0.34179506   8.238168    -4.8689027
   2.0991297   -2.6296895    0.        ]",[0. 0. 0. 0. 0. 0.],"[-0.01788622  0.7308057  -0.00265379  2.5998616   0.4053544   2.345008
 -2.2268128   0.        ]","[ 0.01866115  0.0565313   0.00308166 -0.02376301 -0.08115032  0.02366028
 -0.18750176  0.        ]",3.0,90,24,8866,0,False
91,"[-1.6937817e-02  7.4076241e-01 -2.3926981e-03  2.5933280e+00
  3.8938928e-01  2.3473260e+00 -2.2666132e+00  0.0000000e+00]","[  1.364402   -39.0637       0.17895791  16.637054     3.3968627
  -0.3732635    1.46058      0.        ]",[0. 0. 0. 0. 0. 0.],"[-1.7356992e-02  7.3333293e-01 -2.3201460e-03  2.5986190e+00
  4.0168053e-01  2.3461258e+00 -2.2364194e+00  0.0000000e+00]","[ 0.00845744  0.04163662  0.00558122 -0.02074983 -0.06135923  0.01890083
 -0.16154735  0.        ]",3.0333333,91,24,8867,0,False
92,"[-1.6181717e-02  7.4275124e-01 -2.5896730e-03  2.5920634e+00
  3.8705683e-01  2.3471992e+00 -2.2706482e+00  0.0000000e+00]","[  1.364402   -38.175953     0.17895791  15.935129     3.2249627
  -0.24726352   0.70458      0.        ]",[0. 0. 0. 0. 0. 0.],"[-1.7291799e-02  7.3391587e-01 -2.2587867e-03  2.5982759e+00
  4.0057990e-01  2.3464518e+00 -2.2391977e+00  0.0000000e+00]","[ 0.00541002  0.03540482  0.00451976 -0.01924324 -0.05985264  0.01869539
 -0.15641126  0.        ]",3.0666666,92,24,8868,0,False
